date,mmsi,lat,lon,fishing_hours
2019-01-31,247080210,37.3,12.4,1.5608
2019-01-31,247070730,37.3,13.1,0.2638
2019-01-31,247052760,37.3,13.1,0.0
2019-01-31,247302520,35.3,12.9,0.0
2019-01-31,247145790,35.3,12.8,3.5611
2019-01-31,672591000,36.8,11.1,0.0
2019-01-31,672591000,36.8,11.4,3.4008
2019-01-31,247149810,36.8,12.3,6.0247
2019-01-31,247149810,36.8,12.4,4.2777
2019-01-31,247149810,36.8,12.2,4.65
2019-01-31,247149270,36.8,15.2,1.9999
2019-01-31,247149190,36.8,14.3,2.908
2019-01-31,247147120,36.8,15.2,1.2277
2019-01-31,247146970,36.8,12.2,0.0
2019-01-31,247146970,36.8,12.1,0.0
2019-01-31,247146140,36.8,12.7,0.0
2019-01-31,247145870,36.8,14.4,0.0
2019-01-31,247145870,36.8,14.3,3.1988
2019-01-31,247145290,36.8,15.2,3.5447
2019-01-31,247143860,36.8,12.2,0.0
2019-01-31,247101550,36.8,15.2,0.0
2019-01-31,247081890,36.8,12.2,0.0
2019-01-31,247081890,36.8,12.3,0.0
2019-01-31,247309060,36.3,14.6,0.6252
2019-01-31,247155180,36.3,14.1,0.0
2019-01-31,247155180,36.3,14.2,0.0
2019-01-31,247151670,36.3,14.0,0.0
2019-01-31,247151670,36.3,14.1,0.0
2019-01-31,247146140,36.3,12.8,0.0
2019-01-31,247144230,36.3,12.2,4.8122
2019-01-31,247144230,36.3,12.1,7.3555
2019-01-31,247144230,36.3,12.3,3.2
2019-01-31,247147230,37.9,11.6,0.0
2019-01-31,247147230,37.9,11.7,0.0
2019-01-31,247146450,37.9,11.8,0.0
2019-01-31,247143190,37.9,11.7,0.0
2019-01-31,247143190,37.9,11.8,0.0
2019-01-31,247146140,35.9,12.9,0.0
2019-01-31,247143310,35.9,12.5,0.3141
2019-01-31,247305840,37.4,12.7,4.2147
2019-01-31,247305840,37.4,12.9,2.6961
2019-01-31,247305840,37.4,12.8,5.025
2019-01-31,247305840,37.4,13.1,0.2666
2019-01-31,247305840,37.4,12.6,0.6363
2019-01-31,247305840,37.4,13.0,1.0663
2019-01-31,247305480,37.4,15.1,1.2055
2019-01-31,247305050,37.4,13.0,0.0
2019-01-31,247222211,37.4,13.0,0.0
2019-01-31,247222211,37.4,12.9,2.4433
2019-01-31,247185500,37.4,12.1,0.0
2019-01-31,247185500,37.4,12.2,0.0
2019-01-31,247185500,37.4,12.0,0.0
2019-01-31,247149810,37.4,12.4,0.0
2019-01-31,247149810,37.4,12.5,0.0
2019-01-31,247149020,37.4,13.0,0.0
2019-01-31,247148370,37.4,13.0,0.0
2019-01-31,247148110,37.4,12.4,0.0
2019-01-31,247147780,37.4,13.0,0.0
2019-01-31,247147420,37.4,12.7,2.9663
2019-01-31,247147420,37.4,12.9,0.5886
2019-01-31,247147420,37.4,13.0,0.0
