msg_type,mmsi,ship_name,meta_lat,meta_lon,time_utc,cog,comm_state,latitude,longitude,message_id,nav_status,pos_accuracy,raim,rot,repeat_ind,sog,spare,manoeuvre_ind,timestamp,heading,user_id,is_valid
PositionReport,311000232,ALDEBARAN           ,38.57719,15.53217,2026-03-21 14:42:20.691205575 +0000 UTC,329.9,49244,38.577194999999996,15.53217,1,0,True,False,0,0,11.6,0,0,14,335,311000232,True
PositionReport,249850000,GRANDE BALTIMORA    ,38.72961,15.4668,2026-03-21 14:42:21.183063534 +0000 UTC,157.2,23720,38.72961,15.466800000000001,1,0,True,False,-3,0,17.6,0,0,4,156,249850000,True
PositionReport,247152500,MERAK               ,38.21691,15.2481,2026-03-21 14:42:21.243065783 +0000 UTC,26.5,23720,38.21691333333333,15.248095000000001,1,0,True,False,-128,0,0.1,0,0,20,511,247152500,True
PositionReport,247054100,BRIDGE,38.21643,15.24529,2026-03-21 14:42:21.430118869 +0000 UTC,295.2,2194,38.216429999999995,15.24529,1,0,True,True,-128,0,7.4,0,0,20,511,247054100,True
PositionReport,247447600,FERDINANDO MORACE   ,38.54824,14.75986,2026-03-21 14:42:21.679360089 +0000 UTC,280.4,81936,38.54823666666667,14.759861666666666,1,0,True,False,0,0,28.6,0,0,21,292,247447600,True
PositionReport,247415900,VITTORIO MORACE     ,38.0046,12.49793,2026-03-21 14:42:22.622413922 +0000 UTC,214,2033,38.004599999999996,12.497931666666666,3,0,True,False,127,0,18.9,0,0,22,231,247415900,True
PositionReport,247320500,MARCO M             ,38.21969,15.25613,2026-03-21 14:42:23.640227629 +0000 UTC,33.2,2337,38.21968833333334,15.25613,3,0,True,False,0,0,26.5,0,0,21,37,247320500,True
PositionReport,247387500,CARMEN M,37.98502,12.34377,2026-03-21 14:42:23.727512343 +0000 UTC,115.5,7824,37.98502,12.343773333333333,3,0,True,False,0,0,10.5,0,0,20,178,247387500,True
PositionReport,247041800,ANTONELLO DA MESSINA,38.01356,12.50658,2026-03-21 14:42:23.818840059 +0000 UTC,46.6,49166,38.01356,12.506581666666667,1,0,False,False,-128,0,0.2,0,0,23,511,247041800,True
PositionReport,247488100,GENNARO C.G.        ,38.21708,15.24177,2026-03-21 14:42:23.975644784 +0000 UTC,314.3,79677,38.21707666666667,15.241774999999999,3,9,True,False,0,0,0,0,0,23,266,247488100,True
PositionReport,247225900,REGINA DEI MARI,38.47761,14.96336,2026-03-21 14:42:26.407565763 +0000 UTC,360,2258,38.47761,14.963363333333332,1,0,True,True,-128,0,0.1,0,0,25,511,247225900,True
PositionReport,247447400,DANIELA MORACE      ,38.64014,15.08025,2026-03-21 14:42:27.488337612 +0000 UTC,32,7217,38.64013666666666,15.080251666666667,3,0,True,False,-128,0,17.1,0,0,25,511,247447400,True
PositionReport,247432200,FENICUSA M          ,38.17387,15.61395,2026-03-21 14:42:28.154522206 +0000 UTC,5.9,23720,38.17386833333333,15.613945,1,0,True,True,0,0,11.1,0,0,28,1,247432200,True
PositionReport,247387500,CARMEN M,37.98479,12.34428,2026-03-21 14:42:30.468368869 +0000 UTC,117.5,49202,37.984791666666666,12.344275000000001,1,0,True,False,0,0,12.2,0,0,27,177,247387500,True
PositionReport,247141500,ECO AUGUSTA,37.09587,13.94054,2026-03-21 14:42:32.683751437 +0000 UTC,360,49196,37.095866666666666,13.940541666666666,1,3,True,True,-128,0,0,0,0,32,511,247141500,True
PositionReport,257883000,NORMAND SENTINEL    ,37.49018,12.30244,2026-03-21 14:42:33.462406208 +0000 UTC,145.2,23720,37.490175,12.302443333333335,1,0,False,False,0,0,9.4,0,0,34,142,257883000,True
PositionReport,247265400,CITTA' DI MILAZZO,38.21707,15.2477,2026-03-21 14:42:35.534630357 +0000 UTC,68,34096,38.21706666666667,15.2477,1,0,False,False,-128,0,0,0,0,34,511,247265400,True
PositionReport,247447400,DANIELA MORACE      ,38.64094,15.08095,2026-03-21 14:42:36.886546906 +0000 UTC,34,0,38.64093666666667,15.080953333333333,1,0,True,False,-128,0,23,0,0,34,511,247447400,True
PositionReport,247042100,HELGA,37.93299,12.32417,2026-03-21 14:42:36.961036222 +0000 UTC,128.5,34151,37.93298666666667,12.324166666666667,1,0,True,False,-128,0,2.7,0,0,36,511,247042100,True
PositionReport,247225900,REGINA DEI MARI,38.47761,14.96336,2026-03-21 14:42:37.128013081 +0000 UTC,360,3251,38.47760666666667,14.963363333333332,3,0,True,True,-128,0,0.1,0,0,36,511,247225900,True
PositionReport,247193300,PLATONE,38.21783,15.2455,2026-03-21 14:42:37.538533762 +0000 UTC,17,131072,38.21783333333334,15.2455,3,5,False,False,0,0,0,0,0,35,80,247193300,True
PositionReport,247438100,GNV SPIRIT          ,38.18135,12.25148,2026-03-21 14:42:37.8128501 +0000 UTC,256.8,81988,38.18135333333333,12.251479999999999,1,0,True,False,6,0,20.2,0,0,36,258,247438100,True
PositionReport,247147390,ARISTEUS,38.32236,15.01778,2026-03-21 14:42:39.596828315 +0000 UTC,227.1,33883,38.322356666666664,15.017778333333332,1,5,False,False,-128,0,5.3,0,0,29,511,247147390,True
PositionReport,249907000,SARACENA            ,37.66585,12.24401,2026-03-21 14:42:40.654467543 +0000 UTC,126.9,23720,37.66585333333333,12.244008333333333,1,0,False,False,-2,0,13.2,0,0,41,123,249907000,True
PositionReport,247488100,GENNARO C.G.        ,38.21707,15.24178,2026-03-21 14:42:43.426345167 +0000 UTC,314.3,34393,38.21707333333333,15.241776666666668,1,9,True,False,0,0,0,0,0,43,267,247488100,True
PositionReport,247256600,ARDENZA             ,38.34617,15.57533,2026-03-21 14:42:43.952727598 +0000 UTC,269,23720,38.34616666666667,15.575333333333333,1,0,False,False,9,0,9.9,0,0,44,271,247256600,True
PositionReport,247234700,ACRUX               ,38.21699,15.2476,2026-03-21 14:42:46.350158281 +0000 UTC,148.2,2198,38.21698666666667,15.2476,1,0,True,False,-128,0,0.1,0,0,46,511,247234700,True
PositionReport,247041700,FILIPPO LIPPI       ,38.35803,15.10957,2026-03-21 14:42:48.395492624 +0000 UTC,121,2240,38.35803333333333,15.109566666666666,1,0,False,False,-128,0,13.6,0,0,44,511,247041700,True
PositionReport,247438100,GNV SPIRIT          ,38.1811,12.25008,2026-03-21 14:42:49.502053494 +0000 UTC,256.7,1363,38.18109833333333,12.250081666666667,3,0,True,False,-3,0,20.4,0,0,48,258,247438100,True
PositionReport,257883000,NORMAND SENTINEL    ,37.48949,12.30303,2026-03-21 14:42:52.512303952 +0000 UTC,145.3,23955,37.48949,12.303033333333333,3,0,False,False,0,0,9.3,0,0,53,142,257883000,True
PositionReport,247443700,NEREA               ,38.53802,14.83562,2026-03-21 14:42:55.656334382 +0000 UTC,151.7,7153,38.538021666666666,14.835618333333334,3,0,True,False,0,0,14,0,0,55,156,247443700,True
PositionReport,247313600,MARMED              ,38.47841,15.66907,2026-03-21 14:42:58.054693157 +0000 UTC,358.1,2232,38.478406666666665,15.669066666666668,1,0,True,False,0,0,10.2,0,0,57,358,247313600,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.39393,15.02596,2026-03-21 14:42:59.585769344 +0000 UTC,300.5,34998,38.39393333333333,15.025958333333334,1,0,False,False,0,0,27.7,0,0,59,302,247540100,True
PositionReport,247054100,BRIDGE,38.21702,15.24392,2026-03-21 14:42:59.747251391 +0000 UTC,301.2,1027,38.21702333333334,15.243915,3,0,True,True,-128,0,5.3,0,0,59,511,247054100,True
PositionReport,538007646,SEA JAGUAR          ,38.21078,15.27003,2026-03-21 14:43:07.013806747 +0000 UTC,119.8,0,38.210775,15.270028333333332,3,5,True,False,0,0,0,0,0,51,11,538007646,True
PositionReport,247041700,FILIPPO LIPPI       ,38.3573,15.11107,2026-03-21 14:43:09.484364327 +0000 UTC,121,15459,38.3573,15.111066666666666,3,0,False,False,-128,0,13.6,0,0,6,511,247041700,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.25004,15.059,2026-03-21 14:43:10.341383048 +0000 UTC,152,114688,38.25003666666667,15.059003333333333,1,7,True,True,-128,0,2.2,0,0,10,511,247149630,True
PositionReport,247415900,VITTORIO MORACE     ,38.00132,12.49131,2026-03-21 14:43:10.604659843 +0000 UTC,240.2,0,38.00132333333333,12.491305,1,0,True,False,127,0,28.5,0,0,10,246,247415900,True
PositionReport,247320500,MARCO M             ,38.22481,15.26059,2026-03-21 14:43:13.549123209 +0000 UTC,35.8,49200,38.22481333333334,15.260584999999999,1,0,True,False,0,0,27.3,0,0,10,40,247320500,True
PositionReport,271000742,MSC HOGGAR,38.46015,15.65074,2026-03-21 14:43:14.165276116 +0000 UTC,104.7,2247,38.46014666666667,15.650738333333333,1,0,True,False,1,0,0.9,0,0,13,223,271000742,True
PositionReport,212184000,MSC BRIDGE          ,38.58065,15.71993,2026-03-21 14:43:14.517788929 +0000 UTC,353.8,67325,38.580648333333336,15.71993,3,0,False,False,0,0,0.4,0,0,14,5,212184000,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21199,15.2467,2026-03-21 14:43:14.63272499 +0000 UTC,252.4,49167,38.211985,15.246703333333333,1,0,False,False,-128,0,0.1,0,0,13,511,2470087,True
PositionReport,238481940,INKA,38.01524,12.49881,2026-03-21 14:43:16.470662347 +0000 UTC,360,49163,38.01523833333333,12.498809999999999,1,0,True,True,-4,0,0,0,0,16,511,238481940,True
PositionReport,311000232,ALDEBARAN           ,38.57994,15.53015,2026-03-21 14:43:20.611398019 +0000 UTC,330,33534,38.579944999999995,15.530145000000001,1,0,True,False,0,0,11.6,0,0,14,335,311000232,True
PositionReport,249850000,GRANDE BALTIMORA    ,38.7251,15.46919,2026-03-21 14:43:21.165560936 +0000 UTC,157.5,2221,38.725098333333335,15.469185000000001,1,0,True,False,-3,0,17.6,0,0,3,156,249850000,True
PositionReport,247152500,MERAK               ,38.21693,15.24808,2026-03-21 14:43:21.230136497 +0000 UTC,292.1,2258,38.216930000000005,15.248078333333332,1,0,True,False,-128,0,0.1,0,0,20,511,247152500,True
PositionReport,247447600,FERDINANDO MORACE   ,38.54952,14.75011,2026-03-21 14:43:21.670113142 +0000 UTC,278.7,66344,38.54952333333333,14.750105,1,0,True,False,0,0,28.5,0,0,20,289,247447600,True
PositionReport,247415900,VITTORIO MORACE     ,38.00049,12.48939,2026-03-21 14:43:23.717974271 +0000 UTC,240.5,2449,38.000485000000005,12.489389999999998,3,0,True,False,0,0,28.7,0,0,24,245,247415900,True
PositionReport,247041800,ANTONELLO DA MESSINA,38.01351,12.50655,2026-03-21 14:43:23.808588654 +0000 UTC,177.5,33657,38.01351,12.506553333333333,1,0,True,False,-128,0,0,0,0,23,511,247041800,True
PositionReport,247387500,CARMEN M,37.98215,12.3509,2026-03-21 14:43:24.149371931 +0000 UTC,116.2,2545,37.98215166666667,12.350898333333333,3,0,True,False,127,0,28.6,0,0,21,172,247387500,True
PositionReport,212184000,MSC BRIDGE          ,38.58067,15.71992,2026-03-21 14:43:24.404433687 +0000 UTC,352.9,114752,38.580666666666666,15.719918333333334,1,0,False,False,0,0,0.4,0,0,24,5,212184000,True
PositionReport,247415900,VITTORIO MORACE     ,37.99726,12.48242,2026-03-21 14:44:11.761367124 +0000 UTC,239.9,65974,37.99726333333333,12.482415,1,0,True,False,0,0,28.8,0,0,11,245,247415900,True
PositionReport,247320500,MARCO M             ,38.231,15.26642,2026-03-21 14:44:13.539037097 +0000 UTC,35.9,33273,38.23099666666667,15.26642,1,0,True,False,0,0,27.3,0,0,11,40,247320500,True
PositionReport,271000742,MSC HOGGAR,38.46007,15.65106,2026-03-21 14:44:14.147593818 +0000 UTC,104.8,66061,38.460065,15.651063333333333,1,0,True,False,-2,0,0.9,0,0,13,223,271000742,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21198,15.2467,2026-03-21 14:44:14.667311502 +0000 UTC,249.3,33312,38.211983333333336,15.246696666666667,1,0,False,False,-128,0,0.1,0,0,13,511,2470087,True
PositionReport,238481940,INKA,38.01524,12.49882,2026-03-21 14:44:16.547412059 +0000 UTC,360,33383,38.01523666666667,12.498821666666666,1,0,True,True,-6,0,0,0,0,16,511,238481940,True
PositionReport,247147390,ARISTEUS,38.32064,15.01541,2026-03-21 14:44:18.757342473 +0000 UTC,227.7,77347,38.32064333333334,15.015410000000001,3,5,False,False,-128,0,5.4,0,0,9,511,247147390,True
PositionReport,311000232,ALDEBARAN           ,38.58281,15.52809,2026-03-21 14:44:20.648125617 +0000 UTC,330.1,23728,38.58280666666667,15.528088333333333,1,0,True,False,0,0,11.6,0,0,14,335,311000232,True
PositionReport,247152500,MERAK               ,38.21694,15.24807,2026-03-21 14:44:21.475348131 +0000 UTC,312.3,81973,38.21694,15.24807,1,0,True,False,-128,0,0,0,0,20,511,247152500,True
PositionReport,247447600,FERDINANDO MORACE   ,38.55074,14.73991,2026-03-21 14:44:21.665238411 +0000 UTC,278.4,49169,38.550736666666666,14.739906666666666,1,0,True,False,0,0,28.7,0,0,21,289,247447600,True
PositionReport,247147390,ARISTEUS,38.32031,15.01496,2026-03-21 14:44:39.581333209 +0000 UTC,227.9,2202,38.32031166666666,15.014956666666667,1,5,False,False,-128,0,5.3,0,0,29,511,247147390,True
PositionReport,249907000,SARACENA            ,37.66145,12.25133,2026-03-21 14:44:40.008500133 +0000 UTC,127.7,114776,37.66144666666666,12.25133,1,0,False,False,0,0,13.1,0,0,40,125,249907000,True
PositionReport,247387500,CARMEN M,37.97884,12.36377,2026-03-21 14:44:40.253709704 +0000 UTC,103.8,81974,37.97884333333333,12.363773333333334,1,0,True,False,127,0,30.3,0,0,37,166,247387500,True
PositionReport,247447400,DANIELA MORACE      ,38.65552,15.09105,2026-03-21 14:44:41.383096843 +0000 UTC,26,81927,38.65552,15.091053333333333,1,0,True,False,-128,0,29,0,0,38,511,247447400,True
PositionReport,257883000,NORMAND SENTINEL    ,37.48549,12.30641,2026-03-21 14:44:43.25914782 +0000 UTC,146,23728,37.48548666666667,12.306408333333334,1,0,False,False,0,0,9.3,0,0,43,142,257883000,True
PositionReport,247488100,GENNARO C.G.        ,38.21707,15.24178,2026-03-21 14:44:43.472498374 +0000 UTC,314.3,2238,38.21707333333333,15.241778333333334,1,9,True,False,0,0,0,0,0,42,268,247488100,True
PositionReport,247256600,ARDENZA             ,38.346,15.56833,2026-03-21 14:44:44.024381806 +0000 UTC,269,49226,38.346000000000004,15.568333333333333,1,0,False,False,0,0,9.8,0,0,43,270,247256600,True
PositionReport,258107000,OLYMPIC DELTA       ,38.0128,12.5193,2026-03-21 14:44:45.988116745 +0000 UTC,45,85946,38.01279833333333,12.519295,3,5,False,False,0,0,0,2,0,46,69,258107000,True
PositionReport,247225900,REGINA DEI MARI,38.47761,14.96337,2026-03-21 14:44:45.989165308 +0000 UTC,360,67255,38.477605000000004,14.963368333333333,1,0,True,True,-128,0,0.1,0,0,45,511,247225900,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.40178,15.00913,2026-03-21 14:44:59.563527581 +0000 UTC,299.7,2259,38.40177833333333,15.009134999999999,1,0,False,False,0,0,27.7,0,0,59,302,247540100,True
PositionReport,247141500,ECO AUGUSTA,37.09585,13.94055,2026-03-21 14:45:02.699179092 +0000 UTC,360,49196,37.09584666666667,13.94055,1,3,True,True,-128,0,0,0,0,1,511,247141500,True
PositionReport,247141500,ECO AUGUSTA,37.09584,13.94055,2026-03-21 14:45:11.450498597 +0000 UTC,360,35,37.09583666666666,13.94055,3,3,True,True,-128,0,0,0,0,11,511,247141500,True
PositionReport,247415900,VITTORIO MORACE     ,37.99338,12.47349,2026-03-21 14:45:11.751489577 +0000 UTC,240.9,49165,37.99337833333333,12.473486666666668,1,0,True,False,0,0,29.1,0,0,12,246,247415900,True
PositionReport,249596000,CLIO                ,38.01345,12.50761,2026-03-21 14:45:13.03194274 +0000 UTC,254.5,84938,38.01345,12.50761,3,5,True,False,0,0,0,0,0,12,21,249596000,True
PositionReport,247320500,MARCO M             ,38.23787,15.26949,2026-03-21 14:45:13.535011188 +0000 UTC,16.6,23732,38.23787333333333,15.269491666666665,1,0,True,False,0,0,27.1,0,0,11,23,247320500,True
PositionReport,247342000,LAURANA             ,38.21638,15.24301,2026-03-21 14:45:13.782323515 +0000 UTC,73,84938,38.216384999999995,15.243008333333334,3,5,True,False,0,0,0,0,0,13,319,247342000,True
PositionReport,271000742,MSC HOGGAR,38.46,15.65138,2026-03-21 14:45:14.137583477 +0000 UTC,105.1,49210,38.45999833333334,15.651375,1,0,True,False,3,0,0.9,0,0,13,223,271000742,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21198,15.24669,2026-03-21 14:45:14.670703933 +0000 UTC,256.5,23732,38.211983333333336,15.246691666666667,1,0,False,False,-128,0,0.1,0,0,13,511,2470087,True
PositionReport,238481940,INKA,38.01523,12.49884,2026-03-21 14:45:16.53114868 +0000 UTC,360,23732,38.015233333333335,12.498835000000001,1,0,True,True,-10,0,0,0,0,16,511,238481940,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.24884,15.05987,2026-03-21 14:45:20.61574557 +0000 UTC,132.7,23732,38.248844999999996,15.05987,1,7,True,True,-128,0,2.2,0,0,20,511,247149630,True
PositionReport,247152500,MERAK               ,38.21694,15.24807,2026-03-21 14:45:21.483712633 +0000 UTC,312.3,66336,38.21694333333333,15.248065,1,0,True,False,-128,0,0,0,0,20,511,247152500,True
PositionReport,247447600,FERDINANDO MORACE   ,38.55206,14.73009,2026-03-21 14:45:21.657001866 +0000 UTC,280.4,33576,38.552056666666665,14.730093333333334,1,0,True,False,0,0,28.7,0,0,21,291,247447600,True
PositionReport,247041800,ANTONELLO DA MESSINA,38.0135,12.50654,2026-03-21 14:45:23.801519638 +0000 UTC,177.5,2287,38.01350333333333,12.506541666666667,1,0,True,False,-128,0,0,0,0,23,511,247041800,True
PositionReport,247193300,PLATONE,38.21767,15.24533,2026-03-21 14:45:24.225922333 +0000 UTC,248,142913,38.217666666666666,15.245333333333333,3,5,False,False,-127,0,3.1,0,0,22,62,247193300,True
PositionReport,212184000,MSC BRIDGE          ,38.58093,15.71985,2026-03-21 14:45:24.462278658 +0000 UTC,339.9,81982,38.580929999999995,15.719846666666665,1,0,False,False,0,0,0.4,0,0,24,3,212184000,True
PositionReport,245021000,FAIRLANE            ,38.75088,15.13724,2026-03-21 14:45:25.259099987 +0000 UTC,265.6,23732,38.75088,15.137241666666666,1,0,True,False,0,0,12.1,0,0,17,268,245021000,True
PositionReport,249850000,GRANDE BALTIMORA    ,38.71568,15.47413,2026-03-21 14:45:26.69059055 +0000 UTC,157.4,49225,38.71568,15.474124999999999,1,0,True,False,-3,0,17.6,0,0,9,156,249850000,True
PositionReport,247054100,BRIDGE,38.21748,15.2416,2026-03-21 14:45:30.440080194 +0000 UTC,286.6,23732,38.21747666666667,15.241596666666668,1,0,True,True,-128,0,1.6,0,0,30,511,247054100,True
PositionReport,247443700,NEREA               ,38.52774,14.84347,2026-03-21 14:45:32.158104094 +0000 UTC,146.9,81940,38.52774333333333,14.843466666666666,1,0,True,False,0,0,17.3,0,0,31,152,247443700,True
PositionReport,247054400,ZANCLE,38.17091,15.57353,2026-03-21 14:45:35.200817673 +0000 UTC,212.2,34083,38.170910000000006,15.573526666666668,1,0,True,False,-128,0,11.2,0,0,34,511,247054400,True
PositionReport,247438100,GNV SPIRIT          ,38.17761,12.23044,2026-03-21 14:45:37.809643784 +0000 UTC,257.3,34182,38.17761333333333,12.230435,1,0,True,False,1,0,20.4,0,0,36,259,247438100,True
PositionReport,247147390,ARISTEUS,38.31935,15.01356,2026-03-21 14:45:39.568063144 +0000 UTC,230.1,49179,38.319345,15.01356,1,5,False,False,-128,0,5.2,0,0,28,511,247147390,True
PositionReport,247387500,CARMEN M,37.97652,12.37401,2026-03-21 14:45:40.173502683 +0000 UTC,106.4,67040,37.97652166666667,12.374011666666666,1,0,True,False,-127,0,31.1,0,0,37,163,247387500,True
PositionReport,247447400,DANIELA MORACE      ,38.66287,15.09563,2026-03-21 14:45:41.372759558 +0000 UTC,25,67084,38.662866666666666,15.095626666666668,1,0,True,False,-128,0,28.9,0,0,39,511,247447400,True
PositionReport,247488100,GENNARO C.G.        ,38.21707,15.24178,2026-03-21 14:45:43.140014205 +0000 UTC,314.3,81961,38.21707333333333,15.241783333333332,1,9,True,False,0,0,0,0,0,43,269,247488100,True
PositionReport,257883000,NORMAND SENTINEL    ,37.48335,12.30824,2026-03-21 14:45:43.241062458 +0000 UTC,145.4,2273,37.48334666666666,12.308241666666667,1,0,False,False,0,0,9.2,0,0,43,141,257883000,True
PositionReport,247265400,CITTA' DI MILAZZO,38.21707,15.24767,2026-03-21 14:45:44.673222329 +0000 UTC,68,34438,38.21706666666667,15.247666666666667,1,0,False,False,-128,0,0,0,0,43,511,247265400,True
PositionReport,247225900,REGINA DEI MARI,38.47761,14.96337,2026-03-21 14:45:45.975926884 +0000 UTC,360,49163,38.477608333333336,14.963366666666667,1,0,True,True,-128,0,0,0,0,45,511,247225900,True
PositionReport,249907000,SARACENA            ,37.65883,12.25556,2026-03-21 14:45:50.13700603 +0000 UTC,127.4,82009,37.658825,12.255558333333333,1,0,False,False,-5,0,13,0,0,50,124,249907000,True
PositionReport,249850000,GRANDE BALTIMORA    ,38.71387,15.47508,2026-03-21 14:45:51.011975944 +0000 UTC,157.2,73165,38.71387,15.475083333333334,3,0,True,False,0,0,17.6,0,0,33,156,249850000,True
PositionReport,311000232,ALDEBARAN           ,38.58707,15.525,2026-03-21 14:45:51.790995447 +0000 UTC,330.4,23732,38.58706666666667,15.524996666666668,1,0,True,False,0,0,11.6,0,0,45,335,311000232,True
PositionReport,247234700,ACRUX               ,38.21699,15.24756,2026-03-21 14:45:54.913219165 +0000 UTC,307.3,81969,38.21699,15.247555,1,0,True,False,-128,0,0,0,0,54,511,247234700,True
PositionReport,247042100,HELGA,37.93266,12.32479,2026-03-21 14:45:56.639383508 +0000 UTC,134,34888,37.93266333333334,12.324793333333334,1,0,True,False,-128,0,0.2,0,0,56,511,247042100,True
PositionReport,247433600,,37.09448,13.94125,2026-03-21 14:45:57.885989894 +0000 UTC,322.7,100461,37.094476666666665,13.941251666666666,1,0,True,False,-128,0,0,0,0,55,511,247433600,True
PositionReport,211879870,SEA-WATCH 5         ,38.01106,12.51002,2026-03-21 14:45:59.792977356 +0000 UTC,0,84522,38.01105666666667,12.510016666666667,3,5,True,False,0,0,0,0,0,0,323,211879870,True
PositionReport,247540100,LAURA SANGIOVANNI   ,38.40589,15.00068,2026-03-21 14:45:59.809302367 +0000 UTC,301.7,67775,38.405885,15.000675,1,0,False,False,0,0,27.7,0,0,0,302,247540100,True
PositionReport,538007646,SEA JAGUAR          ,38.21079,15.27002,2026-03-21 14:46:06.537717892 +0000 UTC,119.8,0,38.21078833333333,15.270018333333333,3,5,True,False,0,0,0,0,0,51,11,538007646,True
PositionReport,247415900,VITTORIO MORACE     ,37.98956,12.46448,2026-03-21 14:46:11.740609764 +0000 UTC,241.7,33206,37.98956166666667,12.464475,1,0,True,False,0,0,29.1,0,0,11,248,247415900,True
PositionReport,247320500,MARCO M             ,38.24508,15.2721,2026-03-21 14:46:13.614124096 +0000 UTC,14.9,2256,38.24508,15.272095,1,0,True,False,0,0,27.1,0,0,10,20,247320500,True
PositionReport,271000742,MSC HOGGAR,38.45994,15.65171,2026-03-21 14:46:14.133755349 +0000 UTC,104.1,33293,38.459935,15.651705,1,0,True,False,-6,0,0.9,0,0,13,222,271000742,True
PositionReport,2470087,MILAZZO PORT INFORMR,38.21198,15.24669,2026-03-21 14:46:14.649175548 +0000 UTC,252.8,2245,38.211983333333336,15.246685000000001,1,0,False,False,-128,0,0.1,0,0,13,511,2470087,True
PositionReport,238481940,INKA,38.01523,12.49884,2026-03-21 14:46:16.521182006 +0000 UTC,360,2302,38.015229999999995,12.498841666666667,1,0,True,True,-10,0,0,0,0,16,511,238481940,True
PositionReport,247149630,M/P PAPA' CARMELO  ,38.24831,15.06025,2026-03-21 14:46:20.644323321 +0000 UTC,137.4,2208,38.24831,15.060248333333334,1,7,True,True,-128,0,2.1,0,0,20,511,247149630,True
PositionReport,247152500,MERAK               ,38.21695,15.24807,2026-03-21 14:46:21.452649324 +0000 UTC,11.1,49203,38.216946666666665,15.248071666666668,1,0,True,False,-128,0,0,0,0,21,511,247152500,True
PositionReport,247536000,MARE JONIO          ,38.01144,12.51944,2026-03-21 14:46:22.834125788 +0000 UTC,149.7,84650,38.01144333333333,12.519436666666667,3,5,False,False,0,0,0,0,0,21,183,247536000,True
PositionReport,247193300,PLATONE,38.21717,15.24417,2026-03-21 14:46:24.204574115 +0000 UTC,221,180268,38.21716666666667,15.244166666666667,1,5,False,False,-127,0,4,0,0,23,37,247193300,True
PositionReport,247041800,ANTONELLO DA MESSINA,38.0135,12.50656,2026-03-21 14:46:24.799201458 +0000 UTC,177.5,66462,38.0135,12.506563333333334,1,0,True,False,-128,0,0,0,0,24,511,247041800,True
PositionReport,245021000,FAIRLANE            ,38.75064,15.13293,2026-03-21 14:46:25.16718514 +0000 UTC,265.5,2298,38.75064,15.132931666666668,1,0,True,False,0,0,12.1,0,0,16,267,245021000,True
PositionReport,249850000,GRANDE BALTIMORA    ,38.71108,15.47657,2026-03-21 14:46:26.700643182 +0000 UTC,157.4,33763,38.71108166666667,15.476564999999999,1,0,True,False,4,0,17.6,0,0,9,156,249850000,True
PositionReport,247193300,PLATONE,38.21717,15.24417,2026-03-21 14:46:27.617408489 +0000 UTC,222,139088,38.21716666666667,15.244166666666667,3,5,False,False,-127,0,3.8,0,0,26,38,247193300,True
PositionReport,311015300,CHRYSANTHEMUM       ,38.23163,15.3248,2026-03-21 14:46:28.451776228 +0000 UTC,296,0,38.231625,15.324796666666666,3,1,True,False,0,0,0,0,0,27,343,311015300,True
PositionReport,247054100,BRIDGE,38.2175,15.2414,2026-03-21 14:46:30.433242611 +0000 UTC,281.7,2241,38.21750333333333,15.241401666666667,1,0,True,True,-128,0,0.1,0,0,30,511,247054100,True
PositionReport,247447600,FERDINANDO MORACE   ,38.55357,14.7182,2026-03-21 14:46:31.630207533 +0000 UTC,279.2,49167,38.55356833333334,14.718201666666666,1,0,True,False,0,0,28.8,0,0,31,290,247447600,True
PositionReport,247443700,NEREA               ,38.52378,14.8468,2026-03-21 14:46:32.142174968 +0000 UTC,145.9,66736,38.523785,14.846796666666668,1,0,True,False,0,0,17.4,0,0,31,151,247443700,True
PositionReport,247256600,ARDENZA             ,38.34583,15.562,2026-03-21 14:46:33.769948202 +0000 UTC,269,2256,38.34583333333333,15.562000000000001,1,0,False,False,11,0,9.9,0,0,33,270,247256600,True
PositionReport,247147390,ARISTEUS,38.31835,15.01212,2026-03-21 14:46:39.559279324 +0000 UTC,230.5,33835,38.31835,15.012121666666667,1,5,False,False,-128,0,5.4,0,0,28,511,247147390,True
PositionReport,247452900,PELLEGRON           ,38.01047,12.50831,2026-03-21 14:46:39.81938516 +0000 UTC,0,86106,38.01047333333334,12.508306666666666,3,5,False,False,0,0,0,0,0,38,306,247452900,True
PositionReport,249907000,SARACENA            ,37.65706,12.25858,2026-03-21 14:46:39.988251316 +0000 UTC,126.6,27651,37.65706,12.25858,3,0,False,False,5,0,12.8,0,0,40,124,249907000,True
PositionReport,247387500,CARMEN M,37.97444,12.38455,2026-03-21 14:46:40.281978058 +0000 UTC,101.5,49204,37.97444333333333,12.384548333333333,1,0,True,False,-127,0,30.8,0,0,37,153,247387500,True
PositionReport,247141500,ECO AUGUSTA,37.09587,13.94055,2026-03-21 14:46:41.436357549 +0000 UTC,360,23736,37.095866666666666,13.94055,1,3,True,True,-128,0,0,0,0,40,511,247141500,True
